134.0,-1.0
134.0,-3.0
134.0,-5.0
134.0,1.0
134.0,11.0
134.0,13.0
134.0,15.0
134.0,3.0
134.0,5.0
134.0,7.0
136.0,-1.0
136.0,-3.0
136.0,-5.0
136.0,1.0
136.0,13.0
136.0,15.0
136.0,3.0
136.0,5.0
136.0,7.0
136.0,9.0
138.0,-1.0
138.0,-3.0
138.0,-5.0
138.0,1.0
138.0,11.0
138.0,13.0
138.0,15.0
138.0,3.0
138.0,5.0
138.0,7.0
138.0,9.0
14.0,-1.0
14.0,-3.0
14.0,-5.0
14.0,1.0
14.0,11.0
14.0,13.0
14.0,15.0
14.0,3.0
14.0,5.0
14.0,7.0
140.0,-1.0
140.0,-3.0
140.0,-5.0
140.0,1.0
140.0,13.0
140.0,3.0
140.0,5.0
140.0,7.0
140.0,9.0
142.0,-1.0
142.0,-3.0
142.0,-5.0
142.0,1.0
142.0,11.0
142.0,13.0
142.0,15.0
142.0,3.0
142.0,5.0
142.0,7.0
142.0,9.0
144.0,-1.0
144.0,-3.0
144.0,-5.0
144.0,1.0
144.0,11.0
144.0,13.0
144.0,3.0
144.0,5.0
144.0,7.0
146.0,-1.0
146.0,-3.0
146.0,-5.0
146.0,1.0
146.0,11.0
146.0,13.0
146.0,15.0
146.0,3.0
146.0,5.0
146.0,7.0
146.0,9.0
148.0,-1.0
148.0,-3.0
148.0,-5.0
148.0,1.0
148.0,11.0
148.0,13.0
148.0,3.0
148.0,5.0
148.0,7.0
148.0,9.0
150.0,-1.0
150.0,-3.0
150.0,-5.0
150.0,1.0
150.0,11.0
150.0,15.0
150.0,3.0
150.0,5.0
150.0,7.0
150.0,9.0
152.0,-1.0
152.0,-3.0
152.0,-5.0
152.0,1.0
152.0,15.0
152.0,3.0
152.0,5.0
152.0,9.0
154.0,-1.0
154.0,-3.0
154.0,-5.0
154.0,1.0
154.0,11.0
154.0,13.0
154.0,3.0
154.0,5.0
154.0,7.0
156.0,-1.0
156.0,-3.0
156.0,-5.0
156.0,1.0
156.0,11.0
156.0,15.0
156.0,3.0
156.0,5.0
156.0,7.0
156.0,9.0
158.0,-1.0
158.0,-3.0
158.0,-5.0
158.0,1.0
158.0,11.0
158.0,13.0
158.0,15.0
158.0,3.0
158.0,5.0
158.0,7.0
158.0,9.0
16.0,-1.0
16.0,-3.0
16.0,-5.0
16.0,1.0
16.0,11.0
16.0,13.0
16.0,15.0
16.0,17.0
16.0,3.0
16.0,5.0
16.0,7.0
16.0,9.0
160.0,-1.0
160.0,-3.0
160.0,-5.0
160.0,1.0
160.0,11.0
160.0,13.0
160.0,3.0
160.0,5.0
160.0,7.0
160.0,9.0
162.0,-1.0
162.0,-3.0
162.0,-5.0
162.0,1.0
162.0,11.0
162.0,13.0
162.0,15.0
162.0,3.0
162.0,5.0
162.0,7.0
162.0,9.0
164.0,-1.0
164.0,-3.0
164.0,-5.0
164.0,1.0
164.0,15.0
164.0,3.0
164.0,5.0
164.0,7.0
166.0,-1.0
166.0,-3.0
166.0,-5.0
166.0,1.0
166.0,15.0
166.0,3.0
166.0,5.0
166.0,7.0
168.0,-1.0
168.0,-3.0
168.0,-5.0
168.0,1.0
168.0,11.0
168.0,13.0
168.0,15.0
168.0,3.0
168.0,5.0
168.0,7.0
168.0,9.0
170.0,-1.0
170.0,-3.0
170.0,-5.0
170.0,1.0
170.0,11.0
170.0,15.0
170.0,3.0
170.0,5.0
170.0,7.0
170.0,9.0
172.0,-1.0
172.0,-3.0
172.0,-5.0
172.0,1.0
172.0,13.0
172.0,15.0
172.0,3.0
172.0,5.0
172.0,7.0
174.0,-1.0
174.0,-3.0
174.0,-5.0
174.0,1.0
174.0,13.0
174.0,3.0
174.0,5.0
174.0,7.0
174.0,9.0
176.0,-1.0
176.0,-3.0
176.0,-5.0
176.0,1.0
176.0,13.0
176.0,15.0
176.0,3.0
176.0,5.0
176.0,7.0
176.0,9.0
178.0,-1.0
178.0,-3.0
178.0,-5.0
178.0,1.0
178.0,11.0
178.0,13.0
178.0,15.0
178.0,3.0
178.0,5.0
178.0,7.0
178.0,9.0
18.0,-1.0
18.0,-3.0
18.0,-5.0
18.0,1.0
18.0,11.0
18.0,13.0
18.0,3.0
18.0,5.0
18.0,7.0
18.0,9.0
180.0,-1.0
180.0,-3.0
180.0,-5.0
180.0,1.0
180.0,11.0
180.0,13.0
180.0,15.0
180.0,3.0
180.0,5.0
180.0,7.0
182.0,-1.0
182.0,-3.0
182.0,-5.0
182.0,1.0
182.0,11.0
182.0,13.0
182.0,15.0
182.0,3.0
182.0,5.0
182.0,7.0
182.0,9.0
184.0,-1.0
184.0,-3.0
184.0,-5.0
184.0,1.0
184.0,11.0
184.0,13.0
184.0,15.0
184.0,3.0
184.0,5.0
184.0,7.0
184.0,9.0
186.0,-1.0
186.0,-3.0
186.0,-5.0
186.0,1.0
186.0,11.0
186.0,13.0
186.0,15.0
186.0,3.0
186.0,5.0
186.0,7.0
186.0,9.0
188.0,-1.0
188.0,-3.0
188.0,-5.0
188.0,1.0
188.0,11.0
188.0,13.0
188.0,15.0
188.0,3.0
188.0,5.0
188.0,7.0
188.0,9.0
190.0,-1.0
190.0,-3.0
190.0,-5.0
190.0,1.0
190.0,11.0
190.0,13.0
190.0,15.0
190.0,3.0
190.0,5.0
190.0,7.0
190.0,9.0
192.0,-1.0
192.0,-3.0
192.0,-5.0
192.0,1.0
192.0,11.0
192.0,13.0
192.0,15.0
192.0,3.0
192.0,5.0
192.0,7.0
194.0,-1.0
194.0,-3.0
194.0,-5.0
194.0,1.0
194.0,13.0
194.0,15.0
194.0,3.0
194.0,5.0
194.0,7.0
194.0,9.0
196.0,-1.0
196.0,-3.0
196.0,-5.0
196.0,1.0
196.0,11.0
196.0,15.0
196.0,3.0
196.0,5.0
196.0,7.0
196.0,9.0
198.0,-1.0
198.0,-3.0
198.0,-5.0
198.0,1.0
198.0,11.0
198.0,3.0
198.0,5.0
198.0,7.0
2.0,-1.0
2.0,-3.0
2.0,1.0
2.0,11.0
2.0,17.0
2.0,3.0
2.0,5.0
2.0,7.0
2.0,9.0
20.0,-1.0
20.0,-3.0
20.0,-5.0
20.0,1.0
20.0,11.0
20.0,13.0
20.0,15.0
20.0,3.0
20.0,5.0
20.0,7.0
200.0,-1.0
200.0,-3.0
200.0,-5.0
200.0,1.0
200.0,11.0
200.0,15.0
200.0,3.0
200.0,5.0
200.0,7.0
200.0,9.0
202.0,-1.0
202.0,-3.0
202.0,-5.0
202.0,1.0
202.0,11.0
202.0,3.0
202.0,5.0
202.0,7.0
202.0,9.0
204.0,-1.0
204.0,-3.0
204.0,-5.0
204.0,1.0
204.0,11.0
204.0,13.0
204.0,15.0
204.0,3.0
204.0,5.0
204.0,7.0
206.0,-1.0
206.0,-3.0
206.0,-5.0
206.0,1.0
206.0,11.0
206.0,13.0
206.0,15.0
206.0,3.0
206.0,5.0
206.0,7.0
206.0,9.0
208.0,-1.0
208.0,-3.0
208.0,-5.0
208.0,1.0
208.0,13.0
208.0,15.0
208.0,3.0
208.0,5.0
208.0,7.0
210.0,-1.0
210.0,-3.0
210.0,-5.0
210.0,1.0
210.0,15.0
210.0,3.0
210.0,5.0
210.0,7.0
210.0,9.0
212.0,-1.0
212.0,-3.0
212.0,-5.0
212.0,1.0
212.0,11.0
212.0,13.0
212.0,3.0
212.0,5.0
212.0,7.0
212.0,9.0
214.0,-1.0
214.0,-3.0
214.0,-5.0
214.0,1.0
214.0,13.0
214.0,15.0
214.0,3.0
214.0,5.0
214.0,7.0
216.0,-1.0
216.0,-3.0
216.0,-5.0
216.0,1.0
216.0,11.0
216.0,13.0
216.0,15.0
216.0,3.0
216.0,5.0
216.0,7.0
218.0,-1.0
218.0,-3.0
218.0,-5.0
218.0,1.0
218.0,11.0
218.0,13.0
218.0,15.0
218.0,3.0
218.0,5.0
218.0,7.0
218.0,9.0
22.0,-1.0
22.0,-3.0
22.0,-5.0
22.0,1.0
22.0,15.0
22.0,17.0
22.0,3.0
22.0,5.0
22.0,7.0
22.0,9.0
220.0,-1.0
220.0,-3.0
220.0,-5.0
220.0,1.0
220.0,11.0
220.0,15.0
220.0,3.0
220.0,5.0
220.0,7.0
220.0,9.0
222.0,-1.0
222.0,-3.0
222.0,-5.0
222.0,1.0
222.0,11.0
222.0,13.0
222.0,15.0
222.0,3.0
222.0,5.0
222.0,7.0
222.0,9.0
224.0,-1.0
224.0,-3.0
224.0,-5.0
224.0,1.0
224.0,11.0
224.0,3.0
224.0,5.0
224.0,7.0
224.0,9.0
226.0,-1.0
226.0,-3.0
226.0,-5.0
226.0,1.0
226.0,11.0
226.0,3.0
226.0,5.0
226.0,7.0
228.0,-1.0
228.0,-3.0
228.0,-5.0
228.0,1.0
228.0,11.0
228.0,13.0
228.0,3.0
228.0,5.0
228.0,7.0
228.0,9.0
230.0,-1.0
230.0,-3.0
230.0,-5.0
230.0,1.0
230.0,11.0
230.0,15.0
230.0,3.0
230.0,5.0
230.0,7.0
230.0,9.0
232.0,-1.0
232.0,-3.0
232.0,-5.0
232.0,1.0
232.0,13.0
232.0,15.0
232.0,3.0
232.0,5.0
232.0,7.0
234.0,-1.0
234.0,-3.0
234.0,-5.0
234.0,1.0
234.0,11.0
234.0,15.0
234.0,3.0
234.0,5.0
234.0,7.0
236.0,-1.0
236.0,-3.0
236.0,-5.0
236.0,1.0
236.0,13.0
236.0,15.0
236.0,3.0
236.0,5.0
236.0,7.0
238.0,-1.0
238.0,-3.0
238.0,-5.0
238.0,1.0
238.0,11.0
238.0,13.0
238.0,15.0
238.0,3.0
238.0,5.0
238.0,9.0
24.0,-1.0
24.0,-3.0
24.0,-5.0
24.0,1.0
24.0,11.0
24.0,15.0
24.0,17.0
24.0,3.0
24.0,5.0
24.0,7.0
24.0,9.0
240.0,-1.0
240.0,-3.0
240.0,-5.0
240.0,1.0
240.0,11.0
240.0,13.0
240.0,15.0
240.0,3.0
240.0,5.0
240.0,7.0
240.0,9.0
242.0,-1.0
242.0,-3.0
242.0,-5.0
242.0,1.0
242.0,15.0
242.0,3.0
242.0,5.0
242.0,7.0
242.0,9.0
244.0,-1.0
244.0,-3.0
244.0,-5.0
244.0,1.0
244.0,11.0
244.0,15.0
244.0,3.0
244.0,5.0
244.0,7.0
244.0,9.0
246.0,-1.0
246.0,-3.0
246.0,-5.0
246.0,1.0
246.0,11.0
246.0,13.0
246.0,3.0
246.0,5.0
246.0,7.0
248.0,-1.0
248.0,-3.0
248.0,-5.0
248.0,1.0
248.0,11.0
248.0,15.0
248.0,3.0
248.0,5.0
250.0,-1.0
250.0,-3.0
250.0,-5.0
250.0,1.0
250.0,3.0
250.0,5.0
250.0,7.0
250.0,9.0
252.0,-1.0
252.0,-3.0
252.0,-5.0
252.0,1.0
252.0,11.0
252.0,15.0
252.0,3.0
252.0,5.0
252.0,7.0
252.0,9.0
254.0,-1.0
254.0,-3.0
254.0,-5.0
254.0,1.0
254.0,11.0
254.0,13.0
254.0,15.0
254.0,3.0
254.0,5.0
254.0,9.0
256.0,-1.0
256.0,-3.0
256.0,-5.0
256.0,1.0
256.0,11.0
256.0,13.0
256.0,15.0
256.0,3.0
256.0,5.0
256.0,7.0
256.0,9.0
258.0,-1.0
258.0,-3.0
258.0,-5.0
258.0,1.0
258.0,11.0
258.0,3.0
258.0,5.0
258.0,7.0
258.0,9.0
26.0,-1.0
26.0,-3.0
26.0,-5.0
26.0,1.0
26.0,11.0
26.0,13.0
26.0,3.0
26.0,5.0
26.0,7.0
26.0,9.0
260.0,-1.0
260.0,-3.0
260.0,-5.0
260.0,1.0
260.0,11.0
260.0,13.0
260.0,15.0
260.0,3.0
260.0,5.0
260.0,7.0
260.0,9.0
262.0,-1.0
262.0,-3.0
262.0,-5.0
262.0,1.0
262.0,11.0
262.0,13.0
262.0,15.0
262.0,3.0
262.0,5.0
262.0,9.0
264.0,-1.0
264.0,-3.0
264.0,-5.0
264.0,1.0
264.0,11.0
264.0,15.0
264.0,3.0
264.0,5.0
264.0,7.0
266.0,-1.0
266.0,-3.0
266.0,-5.0
266.0,1.0
266.0,11.0
266.0,15.0
266.0,3.0
266.0,5.0
266.0,7.0
266.0,9.0
268.0,-1.0
268.0,-3.0
268.0,-5.0
268.0,1.0
268.0,11.0
268.0,13.0
268.0,15.0
268.0,3.0
268.0,5.0
268.0,9.0
270.0,-1.0
270.0,-3.0
270.0,-5.0
270.0,1.0
270.0,11.0
270.0,13.0
270.0,3.0
270.0,5.0
270.0,7.0
272.0,-1.0
272.0,-3.0
272.0,-5.0
272.0,1.0
272.0,11.0
272.0,13.0
272.0,15.0
272.0,3.0
272.0,5.0
272.0,7.0
272.0,9.0
274.0,-1.0
274.0,-3.0
274.0,-5.0
274.0,1.0
274.0,11.0
274.0,13.0
274.0,15.0
274.0,3.0
274.0,5.0
274.0,7.0
276.0,-1.0
276.0,-3.0
276.0,-5.0
276.0,1.0
276.0,11.0
276.0,13.0
276.0,15.0
276.0,3.0
276.0,5.0
276.0,7.0
276.0,9.0
278.0,-1.0
278.0,-3.0
278.0,-5.0
278.0,1.0
278.0,11.0
278.0,13.0
278.0,15.0
278.0,3.0
278.0,5.0
28.0,-1.0
28.0,-3.0
28.0,-5.0
28.0,1.0
28.0,13.0
28.0,15.0
28.0,17.0
28.0,3.0
28.0,5.0
28.0,7.0
28.0,9.0
280.0,-1.0
280.0,-3.0
280.0,-5.0
280.0,1.0
280.0,13.0
280.0,15.0
280.0,3.0
280.0,5.0
280.0,7.0
280.0,9.0
282.0,-1.0
282.0,-3.0
282.0,-5.0
282.0,1.0
282.0,11.0
282.0,13.0
282.0,15.0
282.0,3.0
282.0,5.0
282.0,7.0
282.0,9.0
284.0,-1.0
284.0,-3.0
284.0,-5.0
284.0,1.0
284.0,11.0
284.0,13.0
284.0,15.0
284.0,3.0
284.0,5.0
284.0,7.0
284.0,9.0
286.0,-1.0
286.0,-3.0
286.0,-5.0
286.0,1.0
286.0,11.0
286.0,13.0
286.0,15.0
286.0,3.0
286.0,5.0
286.0,7.0
286.0,9.0
288.0,-1.0
288.0,-3.0
288.0,-5.0
288.0,1.0
288.0,11.0
288.0,13.0
288.0,15.0
288.0,3.0
288.0,5.0
288.0,9.0
290.0,-1.0
290.0,-3.0
290.0,-5.0
290.0,1.0
290.0,11.0
290.0,13.0
290.0,15.0
290.0,3.0
290.0,5.0
290.0,7.0
290.0,9.0
292.0,-1.0
292.0,-3.0
292.0,-5.0
292.0,1.0
292.0,11.0
292.0,13.0
292.0,15.0
292.0,3.0
292.0,5.0
292.0,7.0
292.0,9.0
294.0,-1.0
294.0,-3.0
294.0,-5.0
294.0,1.0
294.0,11.0
294.0,13.0
294.0,15.0
294.0,3.0
294.0,5.0
294.0,7.0
294.0,9.0
296.0,-1.0
296.0,-3.0
296.0,-5.0
296.0,1.0
296.0,11.0
296.0,13.0
296.0,15.0
296.0,3.0
296.0,5.0
296.0,7.0
298.0,-1.0
298.0,-3.0
298.0,-5.0
298.0,1.0
298.0,11.0
298.0,13.0
298.0,15.0
298.0,3.0
298.0,5.0
298.0,7.0
298.0,9.0
30.0,-1.0
30.0,-3.0
30.0,-5.0
30.0,1.0
30.0,13.0
30.0,17.0
30.0,3.0
30.0,5.0
30.0,9.0
300.0,-1.0
300.0,-3.0
300.0,-5.0
300.0,1.0
300.0,11.0
300.0,13.0
300.0,15.0
300.0,3.0
300.0,5.0
300.0,7.0
302.0,-1.0
302.0,-3.0
302.0,-5.0
302.0,1.0
302.0,11.0
302.0,13.0
302.0,15.0
302.0,3.0
302.0,5.0
302.0,7.0
302.0,9.0
304.0,-1.0
304.0,-3.0
304.0,-5.0
304.0,1.0
304.0,11.0
304.0,15.0
304.0,3.0
304.0,5.0
304.0,7.0
304.0,9.0
306.0,-1.0
306.0,-3.0
306.0,-5.0
306.0,1.0
306.0,15.0
306.0,3.0
306.0,5.0
306.0,7.0
306.0,9.0
308.0,-1.0
308.0,-3.0
308.0,-5.0
308.0,1.0
308.0,11.0
308.0,13.0
308.0,15.0
308.0,3.0
308.0,5.0
308.0,7.0
310.0,-1.0
310.0,-3.0
310.0,-5.0
310.0,1.0
310.0,13.0
310.0,15.0
310.0,3.0
310.0,5.0
312.0,-1.0
312.0,-3.0
312.0,-5.0
312.0,1.0
312.0,13.0
312.0,3.0
312.0,5.0
312.0,7.0
314.0,-1.0
314.0,-3.0
314.0,-5.0
314.0,1.0
314.0,11.0
314.0,15.0
314.0,3.0
314.0,5.0
316.0,-1.0
316.0,-3.0
316.0,-5.0
316.0,1.0
316.0,11.0
316.0,13.0
316.0,15.0
316.0,3.0
316.0,5.0
316.0,7.0
316.0,9.0
318.0,-1.0
318.0,-3.0
318.0,-5.0
318.0,1.0
318.0,11.0
318.0,13.0
318.0,3.0
318.0,5.0
318.0,7.0
318.0,9.0
32.0,-1.0
32.0,-3.0
32.0,-5.0
32.0,1.0
32.0,11.0
32.0,13.0
32.0,15.0
32.0,17.0
32.0,3.0
32.0,5.0
32.0,7.0
32.0,9.0
320.0,-1.0
320.0,-3.0
320.0,-5.0
320.0,1.0
320.0,11.0
320.0,13.0
320.0,3.0
320.0,5.0
320.0,7.0
320.0,9.0
322.0,-1.0
322.0,-3.0
322.0,-5.0
322.0,1.0
322.0,13.0
322.0,15.0
322.0,3.0
322.0,5.0
322.0,7.0
322.0,9.0
324.0,-1.0
324.0,-3.0
324.0,-5.0
324.0,1.0
324.0,11.0
324.0,13.0
324.0,3.0
324.0,5.0
324.0,9.0
326.0,-1.0
326.0,-3.0
326.0,-5.0
326.0,1.0
326.0,13.0
326.0,3.0
326.0,5.0
326.0,7.0
326.0,9.0
328.0,-1.0
328.0,-3.0
328.0,-5.0
328.0,1.0
328.0,11.0
328.0,15.0
328.0,3.0
328.0,5.0
328.0,9.0
330.0,-1.0
330.0,-3.0
330.0,-5.0
330.0,1.0
330.0,11.0
330.0,15.0
330.0,3.0
330.0,5.0
330.0,7.0
332.0,-1.0
332.0,-3.0
332.0,-5.0
332.0,1.0
332.0,13.0
332.0,15.0
332.0,3.0
332.0,5.0
332.0,7.0
332.0,9.0
334.0,-1.0
334.0,-3.0
334.0,-5.0
334.0,1.0
334.0,3.0
334.0,5.0
334.0,7.0
334.0,9.0
336.0,-1.0
336.0,-3.0
336.0,-5.0
336.0,1.0
336.0,13.0
336.0,15.0
336.0,3.0
336.0,5.0
338.0,-1.0
338.0,-3.0
338.0,-5.0
338.0,1.0
338.0,11.0
338.0,13.0
338.0,15.0
338.0,3.0
338.0,5.0
338.0,7.0
338.0,9.0
34.0,-1.0
34.0,-3.0
34.0,-5.0
34.0,1.0
34.0,11.0
34.0,17.0
34.0,3.0
34.0,5.0
34.0,7.0
34.0,9.0
340.0,-1.0
340.0,-3.0
340.0,-5.0
340.0,1.0
340.0,13.0
340.0,15.0
340.0,3.0
340.0,5.0
340.0,7.0
342.0,-1.0
342.0,-3.0
342.0,-5.0
342.0,1.0
342.0,11.0
342.0,13.0
342.0,3.0
342.0,5.0
342.0,7.0
342.0,9.0
344.0,-1.0
344.0,-3.0
344.0,-5.0
344.0,1.0
344.0,13.0
344.0,15.0
344.0,3.0
344.0,5.0
344.0,7.0
344.0,9.0
346.0,-1.0
346.0,-3.0
346.0,-5.0
346.0,1.0
346.0,11.0
346.0,13.0
346.0,15.0
346.0,3.0
346.0,5.0
346.0,9.0
348.0,-1.0
348.0,-3.0
348.0,-5.0
348.0,1.0
348.0,11.0
348.0,13.0
348.0,15.0
348.0,3.0
348.0,5.0
348.0,7.0
348.0,9.0
350.0,-1.0
350.0,-3.0
350.0,-5.0
350.0,1.0
350.0,11.0
350.0,15.0
350.0,3.0
350.0,5.0
350.0,7.0
350.0,9.0
352.0,-1.0
352.0,-3.0
352.0,-5.0
352.0,1.0
352.0,11.0
352.0,13.0
352.0,15.0
352.0,3.0
352.0,5.0
352.0,7.0
352.0,9.0
354.0,-1.0
354.0,-3.0
354.0,-5.0
354.0,1.0
354.0,11.0
354.0,15.0
354.0,3.0
354.0,5.0
354.0,7.0
356.0,-1.0
356.0,-3.0
356.0,-5.0
356.0,1.0
356.0,11.0
356.0,13.0
356.0,15.0
356.0,3.0
356.0,5.0
356.0,9.0
358.0,-1.0
358.0,-3.0
358.0,-5.0
358.0,1.0
358.0,11.0
358.0,15.0
358.0,3.0
358.0,5.0
358.0,7.0
358.0,9.0
36.0,-1.0
36.0,-3.0
36.0,-5.0
36.0,1.0
36.0,11.0
36.0,13.0
36.0,15.0
36.0,17.0
36.0,3.0
36.0,5.0
36.0,7.0
36.0,9.0
38.0,-1.0
38.0,-3.0
38.0,-5.0
38.0,1.0
38.0,11.0
38.0,15.0
38.0,3.0
38.0,5.0
38.0,7.0
38.0,9.0
4.0,-1.0
4.0,-3.0
4.0,1.0
4.0,11.0
4.0,15.0
4.0,3.0
4.0,5.0
4.0,7.0
40.0,-1.0
40.0,-3.0
40.0,-5.0
40.0,1.0
40.0,11.0
40.0,13.0
40.0,15.0
40.0,17.0
40.0,3.0
40.0,5.0
40.0,9.0
42.0,-1.0
42.0,-3.0
42.0,-5.0
42.0,1.0
42.0,11.0
42.0,13.0
42.0,15.0
42.0,17.0
42.0,3.0
42.0,5.0
42.0,7.0
44.0,-1.0
44.0,-3.0
44.0,-5.0
44.0,1.0
44.0,13.0
44.0,17.0
44.0,3.0
44.0,5.0
44.0,7.0
46.0,-1.0
46.0,-3.0
46.0,-5.0
46.0,1.0
46.0,17.0
46.0,3.0
46.0,5.0
46.0,7.0
46.0,9.0
48.0,-1.0
48.0,-3.0
48.0,-5.0
48.0,1.0
48.0,13.0
48.0,3.0
48.0,5.0
48.0,7.0
48.0,9.0
50.0,-1.0
50.0,-3.0
50.0,-5.0
50.0,1.0
50.0,13.0
50.0,17.0
50.0,3.0
50.0,5.0
50.0,7.0
50.0,9.0
52.0,-1.0
52.0,-3.0
52.0,-5.0
52.0,1.0
52.0,15.0
52.0,17.0
52.0,3.0
52.0,5.0
52.0,7.0
52.0,9.0
54.0,-1.0
54.0,-3.0
54.0,-5.0
54.0,1.0
54.0,13.0
54.0,17.0
54.0,3.0
54.0,5.0
54.0,7.0
54.0,9.0
56.0,-1.0
56.0,-3.0
56.0,-5.0
56.0,1.0
56.0,11.0
56.0,13.0
56.0,15.0
56.0,17.0
56.0,3.0
56.0,5.0
56.0,7.0
56.0,9.0
58.0,-1.0
58.0,-3.0
58.0,-5.0
58.0,1.0
58.0,13.0
58.0,15.0
58.0,17.0
58.0,3.0
58.0,5.0
58.0,7.0
58.0,9.0
6.0,-1.0
6.0,-3.0
6.0,1.0
6.0,11.0
6.0,17.0
6.0,3.0
6.0,5.0
6.0,7.0
60.0,-1.0
60.0,-3.0
60.0,-5.0
60.0,1.0
60.0,11.0
60.0,13.0
60.0,15.0
60.0,17.0
60.0,3.0
60.0,5.0
60.0,7.0
62.0,-1.0
62.0,-3.0
62.0,-5.0
62.0,1.0
62.0,11.0
62.0,13.0
62.0,15.0
62.0,17.0
62.0,3.0
62.0,5.0
62.0,7.0
64.0,-1.0
64.0,-3.0
64.0,-5.0
64.0,1.0
64.0,11.0
64.0,13.0
64.0,15.0
64.0,17.0
64.0,3.0
64.0,5.0
64.0,7.0
66.0,-1.0
66.0,-3.0
66.0,-5.0
66.0,1.0
66.0,11.0
66.0,13.0
66.0,15.0
66.0,17.0
66.0,3.0
66.0,5.0
66.0,7.0
66.0,9.0
68.0,-1.0
68.0,-3.0
68.0,-5.0
68.0,1.0
68.0,13.0
68.0,15.0
68.0,3.0
68.0,5.0
68.0,7.0
70.0,-1.0
70.0,-3.0
70.0,-5.0
70.0,1.0
70.0,11.0
70.0,13.0
70.0,3.0
70.0,5.0
70.0,7.0
70.0,9.0
72.0,-1.0
72.0,-3.0
72.0,-5.0
72.0,1.0
72.0,11.0
72.0,13.0
72.0,3.0
72.0,5.0
72.0,7.0
72.0,9.0
74.0,-1.0
74.0,-3.0
74.0,-5.0
74.0,1.0
74.0,11.0
74.0,13.0
74.0,15.0
74.0,17.0
74.0,3.0
74.0,5.0
74.0,7.0
74.0,9.0
76.0,-1.0
76.0,-3.0
76.0,-5.0
76.0,1.0
76.0,11.0
76.0,15.0
76.0,17.0
76.0,3.0
76.0,5.0
76.0,7.0
76.0,9.0
78.0,-1.0
78.0,-3.0
78.0,-5.0
78.0,1.0
78.0,13.0
78.0,15.0
78.0,17.0
78.0,3.0
